Date,Close,High,Low,Open,Volume
2000-02-04,32.47305679321289,32.911109758751834,31.735032775185328,31.806454454349286,55365400
2000-02-07,32.492095947265625,32.56827905616895,31.768356412684092,32.54923327894311,40005800
2000-02-08,33.50151443481445,33.52056020765971,32.43495115547982,32.43495115547982,56229000
2000-02-09,31.692182540893555,33.34916564249075,31.6540909753396,33.34916564249075,55090000
2000-02-10,32.30165481567383,32.47306689901172,31.235090741571394,31.658859503156737,54527800
2000-02-11,30.45420265197754,31.95881929331977,30.206607508465527,31.95881929331977,115559000
2000-02-14,30.358966827392578,31.006523208905346,30.187554844050965,30.849395557508863,81028600
2000-02-15,30.035200119018555,30.47325313280259,29.901879636562544,30.397069999970586,71027600
2000-02-16,29.74949073791504,30.53036725536351,29.597124588168995,30.24468072458968,65202600
2000-02-17,30.358966827392578,30.378012603319426,29.60189723430045,30.01614286070935,80343400
2000-02-18,28.968626022338867,30.492288140542097,28.911488692906246,30.473242364064557,79063000
2000-02-22,28.58770751953125,29.597133567855806,28.282975127584216,28.987668783961738,66296200
2000-02-23,28.721027374267578,29.17812595316839,28.054425280037233,28.492478084817176,75847200
2000-02-24,28.873401641845703,29.216225671894,28.03538734617208,28.72103540626868,69733200
2000-02-25,27.825876235961914,28.859109491130248,27.57828117020729,28.854348047558044,65301400
2000-02-28,27.902050018310547,28.073461929685834,26.85453278212824,27.50208889176821,76131800
2000-02-29,27.235464096069336,27.95920370141943,27.083097863364053,27.95920370141943,58437400
2000-03-01,27.673507690429688,28.673410755637917,27.102134510310698,27.311638009687663,106889800
2000-03-02,28.454397201538086,29.063862201838766,27.768749076199818,27.978252670053177,106932600
2000-03-03,29.29240608215332,30.13042030036837,28.606758085431917,28.8733989730458,101435200
2000-03-06,27.616382598876953,29.673326957965717,27.464016350055562,29.254319773706897,93609400
2000-03-07,28.30202865600586,29.711416354891746,28.016341960285743,29.292409201168915,135061000
2000-03-08,29.121002197265625,29.31146002720196,27.73066003873038,28.58772027344389,94290000
2000-03-09,30.473251342773438,30.473251342773438,28.949588775634766,29.044817686080933,88198800
2000-03-10,30.777978897094727,31.23507759358623,30.32088020060322,30.339925979623697,85589000
2000-03-13,29.863780975341797,30.54942900793893,29.711414745875764,29.749506303242274,61831800
2000-03-14,28.987680435180664,30.24470205720558,28.987680435180664,30.054244235686653,73489200
2000-03-15,29.063858032226562,29.444773602766887,28.54962201199713,28.816262911375354,53208000
2000-03-16,29.063858032226562,29.463819381293902,28.416301562308018,29.23527003896971,77300800
2000-03-17,30.282800674438477,30.32089224761387,28.797229320598095,29.02577875965046,81161600
2000-03-20,29.673316955566406,30.397056393507054,29.40667611000933,30.092323998584675,47773000
2000-03-21,31.31125831604004,31.425532981427047,29.406680559589915,29.48286366984792,81648800
2000-03-22,31.463619232177734,32.187358657615235,30.816062904154705,31.330298811702406,93975800
2000-03-23,34.09193801879883,34.39667042567077,32.49209288272112,32.54923020900961,148224000
2000-03-24,34.0348014831543,35.04422760436704,33.387245103508384,34.320488121233375,112196800
2000-03-27,31.711223602294922,32.987290858363245,31.673132042412288,32.83968606381803,111434000
2000-03-28,31.787397384643555,32.73968610197859,31.196978379895832,31.577893866829847,81114400
2000-03-29,32.66350173950195,33.19678340055505,32.03499121040367,32.054036984012704,64363800
2000-03-30,31.50172233581543,33.10156796834777,31.23508139706004,32.35878249610061,64178400
2000-03-31,32.37782669067383,32.987291663674746,31.73027015686035,32.30164356904871,64281400
2000-04-03,27.69255828857422,29.40667812761939,27.425917424722748,28.778167519969493,260118200
2000-04-04,26.987871170043945,28.035389105366754,25.883215892794443,27.90206864087112,181244400
2000-04-05,26.321273803710938,26.968830467478064,26.168907529883377,26.892647330564284,82887600
2000-04-06,26.207000732421875,26.81646586573401,25.983212753783825,26.778374294902,66421400
2000-04-07,27.140226364135742,27.235455228571308,25.902251126473413,26.51171585886102,82613600
2000-04-10,26.226037979125977,27.00691492694309,26.206992199910925,27.00691492694309,60685400
2000-04-11,25.559429168701172,26.226031270716476,25.445154522641403,25.94034465556706,71961800
2000-04-12,24.188133239746094,25.06423885315422,23.997675497700847,25.02614730474517,153003800
2000-04-13,24.150041580200195,25.064238737810296,24.073858483732685,24.645231707239,94316200
2000-04-14,22.588298797607422,24.22623614718098,22.321657833723357,24.111961448373524,151217800
2000-04-17,23.1215763092041,23.159667868197847,22.24547045234793,22.626386042285397,119772200
2000-04-18,24.550003051757812,24.96901008600038,23.121569980476327,23.312027723313857,91794600
2000-04-19,23.9786434173584,24.83570374601696,23.807231351626687,24.81665796093566,53715400
2000-04-20,24.05481719970703,24.340503864786687,23.616764313251558,23.959588311347147,52387400
2000-04-24,20.302797317504883,20.72180439159973,19.80760713902915,20.493255078457086,313645800
2000-04-25,21.140819549560547,21.178911116316513,20.607537614977037,20.950361715780723,159517400
2000-04-26,20.7218074798584,21.67409642654307,20.531349690521466,21.331272405736588,107091200
2000-04-27,21.274139404296875,21.312230969926773,20.531353874513904,20.550399657328853,77669800
2000-04-28,21.255088806152344,21.63600437615507,20.797990122149066,21.55982126215453,78082600
2000-05-01,22.378793716430664,22.55020575340758,21.845511823613595,22.20738167945375,107811000
2000-05-02,21.293188095092773,22.39784364922102,21.178913382596747,22.18834000964497,97716200
2000-05-03,21.502681732177734,21.57886483840334,20.969399988598482,21.445544402508528,55354800
2000-05-04,21.464595794677734,21.712190954687326,21.121771726972145,21.426504231599335,43317200
2000-05-05,21.674097061157227,21.883600635562082,21.293181471330207,21.407456148278314,36402200
2000-05-08,21.274139404296875,21.750283974670573,21.23604783866698,21.61696349496594,36187600
2000-05-09,20.664670944213867,21.4645936904415,20.569442045853435,21.388410571753155,60778400
2000-05-10,20.16947364807129,20.68370952011843,20.036153236799805,20.645617974040867,67740000
2000-05-11,20.683713912963867,20.759897021298908,20.03615749211601,20.30279837128866,58390800
2000-05-12,20.96940803527832,21.255094793252137,20.797995980494026,20.85513333208879,37886000
2000-05-15,21.140819549560547,21.15986533293853,20.721812315244932,21.02654484929265,33899600
2000-05-16,21.17891502380371,21.52173918785809,21.045594515560342,21.19796081069562,48410600
2000-05-17,20.626585006713867,21.064638058564668,20.49326451267232,20.988454919112353,53242000
2000-05-18,20.16947364807129,20.74084683923478,20.074244782877372,20.74084683923478,53640400
2000-05-19,19.826658248901367,20.093299185966323,19.655246217931037,19.921887154995993,66578000
2000-05-22,19.560012817382812,19.883791023707552,19.026731065789125,19.84569947002229,69955000
2000-05-23,19.25528335571289,19.97902298728271,19.217191796156584,19.464786933272574,57963200
2000-05-24,19.979019165039062,20.283751583190277,19.198142343526573,19.236233895795475,85482400
2000-05-25,18.741046905517578,19.73142743304493,18.62677222926442,19.67429009491835,94348800
2000-05-26,18.722000122070312,19.08386991079802,18.398221890050785,18.912457905611213,55822000
2000-05-30,19.312421798706055,19.540971169104942,18.893414619641426,19.026735085707447,68536400
2000-05-31,19.064821243286133,19.412406645573814,18.912455039543584,19.393360870105997,54968200
2000-06-01,19.674291610717773,20.11234457010452,19.44574224060295,19.61715426818907,94507200
2000-06-02,20.207571029663086,20.34089147943466,19.80760968034836,20.112342136969104,80463200
2000-06-05,20.378982543945312,20.836081217828198,20.11234165084696,20.117103095366577,64400000
2000-06-06,21.216989517211914,21.29317260344966,20.664662141988263,20.77893677134488,99019000
2000-06-07,21.483646392822266,21.559829536059226,20.45517395912333,21.102730676637474,76310600
2000-06-08,20.96940803527832,21.978834580119145,20.797995980494026,21.807422525334854,94765600
2000-06-09,20.96940803527832,21.236049009387216,20.817041764358947,21.217003225522294,35710200
2000-06-12,20.378982543945312,21.026538998612732,20.22661631931768,21.026538998612732,49260600
2000-06-13,20.683713912963867,20.72180546713139,20.150432154618574,20.340889925456178,44289200
2000-06-14,21.483646392822266,21.636012679296183,21.178913819874435,21.27414274892063,79992400
2000-06-15,22.05501365661621,22.150242558415073,21.52173180654259,21.578869147621905,65592600
2000-06-16,22.112152099609375,22.283564131389294,21.788373817358423,22.131197880918258,68710600
2000-06-19,22.45497703552246,22.49306859962004,21.940740920205155,22.112152958644256,46604800
2000-06-20,22.83589744567871,22.931126375810816,22.474027511176715,22.512119083229557,62275000
2000-06-21,24.588102340698242,25.04520106740371,23.445355523934577,23.464401304213972,160399600
2000-06-22,24.34050941467285,24.988066003169624,24.16909737654135,24.797608183023513,87315200
2000-06-23,23.67391586303711,24.397655849195928,23.464412182833243,24.359564270977042,49811600
2000-06-26,24.226240158081055,24.41669802095905,23.616774996871467,23.616774996871467,48287000
2000-06-27,24.016727447509766,24.416688808649898,23.883406993796388,24.150047901223143,31071200
2000-06-28,24.05481719970703,24.39764119780262,23.959588311347147,24.073862977379008,37459200
2000-06-29,23.521530151367188,24.054811806620858,23.483438604563354,23.845308299199772,38449000
2000-06-30,24.378599166870117,24.378599166870117,23.3691727951169,23.483447478711604,52356400
2000-07-03,24.378599166870117,24.397644947469235,24.188141360878944,24.28337026387453,15734800
2000-07-05,23.92149543762207,24.340502523312903,23.845312331132828,24.340502523312903,34824400
2000-07-06,24.664276123046875,24.892825399862755,23.921490973395272,24.03576561180321,47873200
2000-07-07,24.988059997558594,25.254700881678882,24.55000711650383,24.76427211267192,54153200
2000-07-10,24.207185745239258,24.778559130256706,24.188139965738674,24.58810133525089,52689800
2000-07-11,24.111963272094727,24.53097053274724,23.921505426343582,24.016734349219153,37164800
2000-07-12,24.47382926940918,24.683332866267936,23.521540192778474,23.845318478832915,58370200
2000-07-13,24.35955238342285,24.378598163237882,23.57867541100664,24.01672834675232,80843200
2000-07-14,24.05481719970703,24.302412309442733,23.902450978331217,24.226229198754826,51180600
2000-07-17,23.826274871826172,24.245282103784742,23.61677125584688,23.845320655097012,53992800
2000-07-18,23.92149543762207,24.226227863579037,23.59771723504279,23.654854564909723,70617200
2000-07-19,22.283571243286133,23.616776360405815,22.188342306349014,23.178723250495064,139924600
2000-07-20,22.79779815673828,22.93111861379523,22.28356210809005,22.37879100598787,54690600
2000-07-21,22.03596305847168,22.854931434888517,21.902642625101496,22.778748330105557,56100600
2000-07-24,21.502681732177734,21.97882614608778,21.331269743170118,21.95978036953138,56165600
2000-07-25,21.02653694152832,21.636001780413203,20.836079179376796,21.578864451767743,64188600
2000-07-26,20.664670944213867,21.178906995360204,20.49325892716509,21.0455865376556,85404600
2000-07-27,21.140819549560547,21.369368950096337,20.569446048221074,20.68372074848897,74337600
2000-07-28,21.23604393005371,21.88360042657553,21.216998150744246,21.616959516243018,75645600
2000-07-31,21.274139404296875,21.674100843410784,21.102727358962344,21.388414101186562,70283800
2000-08-01,20.93130874633789,21.350315836801432,20.778942531623873,21.312224283122926,47163600
2000-08-02,21.140819549560547,21.46459786698625,20.874178582268794,20.893224365646777,48269200
2000-08-03,21.407453536987305,21.44554509132358,20.759897113270604,20.778942890438742,54543400
2000-08-04,21.064632415771484,21.293181772904628,20.77894571935505,21.15986131457696,38107400
2000-08-07,21.33127784729004,21.674101955550057,21.255094712121146,21.38841519866671,52741800
2000-08-08,22.588298797607422,22.75971084581861,21.33127711072539,21.350322893859968,138038800
2000-08-09,22.626380920410156,22.81683867226546,22.28355696707061,22.474014718925915,63945600
2000-08-10,22.131196975708008,22.569249927895,21.864556048289842,22.493066805775523,48986000
2000-08-11,22.074066162109375,22.150249306758585,21.826470941999432,22.074066162109375,35629600
2000-08-14,21.997882843017578,22.35975277723172,21.750287624871056,22.03597441504012,53427000
2000-08-15,21.826454162597656,22.245461136050665,21.788362619556473,21.940728791721206,40714200
2000-08-16,21.636003494262695,22.016919048739155,21.502683050195937,21.902644382396215,44976200
2000-08-17,21.807418823242188,21.940739287663757,21.502686333135745,21.67409835882062,36112800
2000-08-18,21.636003494262695,21.769323938329457,21.331271050681533,21.674095049710342,54438800
2000-08-21,21.521728515625,21.578865847967368,21.3503165185979,21.540774293072456,34119600
2000-08-22,21.712181091308594,22.074050776163737,21.397925838671235,21.578860681098806,54428200
2000-08-23,21.559818267822266,21.674092922952063,21.445543612692465,21.578864043677232,36726800
2000-08-24,21.674097061157227,21.693142840648576,21.31222725082156,21.52173082522642,42405400
2000-08-25,21.521728515625,21.845506732231748,21.502682738177544,21.540774293072456,52729400
2000-08-28,21.731225967407227,21.97882100472212,21.369356297485457,21.388402069586604,56421600
2000-08-29,21.61696434020996,22.169292063439993,21.597918556650303,21.693147474448587,59400200
2000-08-30,21.33127784729004,21.616964604173386,21.236048928328923,21.540781469004493,53498800
2000-08-31,21.274139404296875,21.940741802820053,21.23604783866698,21.59791771215099,72575400
2000-09-01,21.388410568237305,21.521731025919994,21.236044330885658,21.331273229230437,37629800
2000-09-05,21.36936378479004,21.54077579375894,21.274134890918425,21.331272227241392,50755200
2000-09-06,21.159868240356445,21.54078396025485,21.121776668366604,21.350326100305647,62960800
2000-09-07,21.350317001342773,21.959781893441765,21.159859222561842,21.331271223464682,111711200
2000-09-08,21.12177276611328,21.59791732801845,21.083681201160868,21.445551068208793,56709600
2000-09-11,20.96940803527832,21.236049009387216,20.740858628899264,21.064636954602925,48495200
2000-09-12,20.7598934173584,21.121763119128868,20.607527227139254,20.95035115513233,46781200
2000-09-13,20.797988891601562,20.950355110587655,20.474210676256117,20.588485340495687,40744800
2000-09-14,20.055208206176758,20.950359949472396,20.01711664263226,20.931314167700148,78503000
2000-09-15,19.560012817382812,19.998065684763343,19.29337194158597,19.94092835423545,99915200
2000-09-18,19.19814682006836,19.69333711503044,18.95055167258732,19.579062431577654,69037800
2000-09-19,19.80760955810547,20.036158899160533,19.312419319152834,19.388602432837853,79311200
2000-09-20,19.57906150817871,19.80761086430531,19.25528325366603,19.76951930495088,67791400
2000-09-21,19.560012817382812,19.84569947002229,19.369555048956496,19.50287548685492,48952200
2000-09-22,19.27432632446289,19.35050943246472,18.588678352446422,18.62676990644734,84476600
2000-09-25,18.664859771728516,19.35050768171038,18.417264693123954,19.274324580601284,53484200
2000-09-26,19.102920532226562,20.074255474543165,18.417272337650132,18.569638603111564,155704800
2000-09-27,18.474409103393555,19.369560884692007,18.226813929842923,19.33146931953037,106155600
2000-09-28,18.68391227722168,18.855324316462248,18.474408673705433,18.531546020118956,52360400
2000-09-29,18.379169464111328,18.68390180755773,17.86493363454552,18.58867295023073,74053600
2000-10-02,18.01730728149414,18.53154332441205,17.75066637035152,18.436314427575397,58562400
2000-10-03,17.236431121826172,18.226811694571985,17.21738534158106,18.15062857359154,85374000
2000-10-04,16.893606185913086,17.236430212233756,16.607919497312526,17.179292874513646,136453400
2000-10-05,16.874555587768555,17.44592880180135,16.83646404016637,16.91264713537074,81099400
2000-10-06,16.931699752807617,17.29356960129282,16.68410459331774,17.0078828788045,61794000
2000-10-09,16.5126895904541,16.98883404231264,16.150819807041614,16.950742486163957,58323600
2000-10-10,16.626964569091797,16.931697023966333,16.398415227935896,16.436506784795213,62066200
2000-10-11,16.98883819580078,17.35070806768443,16.455556279340666,16.455556279340666,101205800
2000-10-12,16.569822311401367,17.331653222270397,16.398410356455837,17.160241267324864,90219600
2000-10-13,16.379369735717773,16.7221937534421,15.884179487893746,16.4174612932427,104521200
2000-10-16,15.350889205932617,16.398406459439183,15.103294218740155,16.303177618211315,119759000
2000-10-17,15.369942665100098,15.979407553926867,15.312805331772587,15.807995553944338,81276600
2000-10-18,15.769904136657715,16.227002807285473,14.760477905688077,15.12234768660172,110536400
2000-10-19,18.855323791503906,18.950552699541806,17.674485331833964,17.80780580308702,256993200
2000-10-20,19.864749908447266,20.150436628127714,18.626774123165315,18.683911467101407,160378600
2000-10-23,18.931501388549805,20.188522607507842,18.493448539518976,19.693332430342554,185170400
2000-10-24,18.741046905517578,19.179099831154677,18.341085538631532,19.083870934277048,94427400
2000-10-25,18.664859771728516,19.331461906433105,18.417264693123954,18.87436329977853,167603800
2000-10-26,19.636199951171875,19.82665775865172,18.531544667788783,18.588682010032734,114826600
2000-10-27,20.626585006713867,21.083683843427746,19.693341548423025,19.712387333286106,124292400
2000-10-30,21.045583724975586,21.369361936129057,20.53134774255537,20.56943929680872,110057600
2000-10-31,20.988447189331055,21.17890496781863,20.721806299448446,21.02653874502857,104474000
2000-11-01,21.216989517211914,21.350309918127966,20.855119857582626,20.874165629142063,81309400
2000-11-02,21.42650032043457,21.588389433966743,21.21699676174588,21.44554609849718,77985200
2000-11-03,20.797988891601562,21.216995993813317,20.74085155948178,21.102721329573747,68711000
2000-11-06,21.17891502380371,21.369372892722808,20.797999285965513,20.931319794208882,74851400
2000-11-07,21.483646392822266,21.902653680625537,21.178913819874435,21.25509696311139,104331200
2000-11-08,21.159868240356445,22.055020182117698,20.721815162473277,21.67410446221929,206149400
2000-11-09,21.59792137145996,21.73124187375292,20.85513571582774,20.87418150186959,91058600
2000-11-10,20.531360626220703,21.426512712892663,20.35994852451756,21.3122379784239,93744400
2000-11-13,20.245662689208984,20.759898712359167,19.626674883565247,20.321845803749753,83364800
2000-11-14,20.96940803527832,21.27414057711706,20.51230922252021,20.721812845034343,84218600
2000-11-15,21.350317001342773,21.59791211375799,20.931309888024717,21.04558455529328,60422200
2000-11-16,21.007488250732422,21.78836496721477,21.007488250732422,21.159854439314344,92128600
2000-11-17,21.045583724975586,21.331270381875708,20.659906738160423,21.159858387735635,106525600
2000-11-20,20.47421646118164,20.87417789902798,19.979026109562366,20.759903202500457,80157200
2000-11-21,20.6456298828125,21.102728699406136,20.531355178664093,20.531355178664093,59487600
2000-11-22,20.797988891601562,21.178904439066795,20.11234090616415,20.13138668353741,76343200
2000-11-24,21.312231063842773,21.464597327033786,20.874178057168617,21.026544320359626,34439200
2000-11-27,21.54076385498047,22.016908060439807,21.521718086762096,21.76931307360095,85307600
2000-11-28,20.417072296142578,21.255086457551418,20.359934966955613,21.140811799177484,127446200
2000-11-29,19.826658248901367,20.455169029125905,19.27433059355253,20.35994012303128,98280400
2000-11-30,17.484027862548828,18.912461511449877,17.369753170636745,18.89341572946453,197200800
2000-12-01,17.255474090576172,18.474403827658815,17.084062096298926,17.69352696484025,109809800
2000-12-04,17.198341369628906,17.9792184417826,16.817425724675886,17.445936538848372,80407200
2000-12-05,18.245851516723633,18.43630925698171,17.750661392052635,18.03634800243975,101734400
2000-12-06,17.274524688720703,18.3029969414119,17.08406686414826,18.283951158954658,90560800
2000-12-07,16.188913345336914,16.455554271024816,15.92227241964901,16.284142247368305,145308400
2000-12-08,16.588871002197266,17.026923853001556,16.284138584246456,16.646008330563042,120939800
2000-12-11,17.693532943725586,17.903036563080786,16.760289548416058,16.91265581703802,95576200
2000-12-12,17.78875732421875,18.283947570931478,17.293567077506022,17.617345315741268,63106000
2000-12-13,17.445934295654297,18.43631484518926,17.31261383706305,18.43631484518926,98360400
2000-12-14,16.912649154663086,17.898268066548013,16.874557602512944,17.655434421590858,71201400
2000-12-15,14.989029884338379,15.84609004290919,14.550976914402188,15.555641878060193,116899800
2000-12-18,14.570029258728027,15.236631904552187,14.322433990279055,14.931899266461143,107187400
2000-12-19,13.655821800231934,14.627156405269352,13.560592917385128,14.455744416145102,120271800
2000-12-20,12.646394729614258,13.408225737422345,12.608303179223853,13.046356008713504,149037800
2000-12-21,13.236812591552734,13.751048476404423,12.284523915901458,12.417844330492636,163173000
2000-12-22,14.15101432800293,14.360517904864345,13.636778275706725,13.636778275706725,109551800
2000-12-26,14.284333229064941,14.79856922531128,13.97960078684489,14.284333229064941,66941600
2000-12-27,14.15101432800293,14.265289006290974,13.712961394565422,14.055785429429557,69003800
2000-12-28,13.579642295837402,14.093878399606842,13.370138698005409,13.751054330427216,77619200
2000-12-29,13.217771530151367,13.960556961961025,13.103496848334496,13.389183552876672,99977600
2001-01-02,13.217771530151367,13.712961818024473,13.065405287728872,13.446320893785108,82413200
2001-01-03,14.608111381530762,14.893798044794076,13.14158651011242,13.160632287663308,135962200
2001-01-04,14.760470390319824,15.388980742423763,14.284326184180474,14.570012707864084,112397000
2001-01-05,14.969979286193848,15.198528588273142,14.49383490686198,14.7795215344611,93414600
2001-01-08,14.91284465789795,15.160439779932014,14.227196627649766,14.912844657897947,79817600
2001-01-09,15.788954734802246,16.036549923647154,15.160443870811326,15.236627005840528,114965400
2001-01-10,16.112722396850586,16.39840896417063,15.465166177591817,15.541349262210495,90230200
2001-01-11,16.76028060913086,16.988829890164464,15.941312352093783,16.15081585970792,101854800
2001-01-12,16.303180694580078,16.76027921872718,15.998448345148674,16.722187675048257,73712000
2001-01-16,16.01749610900879,16.30318272213023,15.579443302222579,16.265091173714037,68462400
2001-01-17,16.131776809692383,16.722196031770853,16.017502121548162,16.341280404623454,72844200
2001-01-18,16.912649154663086,17.122152691488868,16.03654345520982,16.360321648486025,109788800
2001-01-19,18.588672637939453,18.721993035957464,17.94111641899484,18.283940299612578,209348800
2001-01-22,18.322044372558594,18.58868535095342,17.979220257479536,18.512502214269183,76673000
2001-01-23,18.45535659790039,18.569631251757357,17.96016643118686,18.207761514543623,70295200
2001-01-24,19.179101943969727,19.331468195758962,18.512499592391833,18.58868271828645,110455000
2001-01-25,18.83628273010254,19.502885253412536,18.760099584581393,19.121969525806822,85657400
2001-01-26,19.502883911132812,19.59811283648014,18.588686227798462,18.588686227798462,93080000
2001-01-29,19.65524673461914,19.693338298058322,19.350514227105663,19.369560008825257,84983800
2001-01-30,19.312421798706055,19.731428977770683,19.160055551773464,19.655245854304386,57276800
2001-01-31,18.607730865478516,19.426699572966314,18.588685081583453,19.19815016622553,81898800
2001-02-01,19.007686614990234,19.083869727675566,18.39822171350758,18.53154216070691,71792800
2001-02-02,18.531539916992188,19.312416727471817,18.51249414112683,19.045775865356823,71100000
2001-02-05,18.874359130859375,18.91245067300036,18.36012331195604,18.512489480519992,51399200
2001-02-06,19.064821243286133,19.445736752642496,18.798180386736675,18.912455039543584,96442000
2001-02-07,19.712383270263672,19.826657955888386,18.83627734714084,18.8934146899532,126061800
2001-02-08,18.96959686279297,19.655244942171027,18.893413742862073,19.42669558237834,88041200
2001-02-09,18.01730728149414,18.76009267682001,17.82684948782084,18.68390955935069,100575200
2001-02-12,17.90302848815918,18.112532013020616,17.426884113474095,17.922074263146584,71289400
2001-02-13,17.73162078857422,18.60772664923417,17.712575008994655,18.169673718904196,76070600
2001-02-14,17.78875732421875,17.979215111415954,17.179292405187702,17.560207979582106,61728400
2001-02-15,17.92207908630371,18.341086248789026,17.636392384609177,17.97921642664262,65627800
2001-02-16,17.464981079101562,17.75066779250017,17.10311124212999,17.36975217463536,66958400
2001-02-20,17.02692222595215,17.750661649426622,16.874556031536468,17.484020809199183,60730800
2001-02-21,17.141204833984375,17.693532545301647,16.81742652045356,16.83647230360243,63947200
2001-02-22,16.81742286682129,17.312613121110477,16.417461507587713,17.160246889021494,100816400
2001-02-23,17.293567657470703,17.522117009772078,16.550782262491236,16.588873821208132,92620600
2001-02-26,18.150625228881836,18.264899889294522,17.48402304314116,17.56020615008295,87936800
2001-02-27,18.093488693237305,18.645816242820338,17.87922369555423,18.093488693237305,99148600
2001-02-28,17.979211807250977,18.307751429788137,17.731616729396883,18.150623784226884,84608400
2001-03-01,18.08871841430664,18.13157139291384,17.141191442880732,17.84588486886583,81781600
2001-03-02,17.274524688720703,17.712577685237324,17.198341558891723,17.52211986066488,79800800
2001-03-05,17.503070831298828,17.86494063085778,17.236429926360653,17.44593349452636,49383600
2001-03-06,18.112537384033203,18.283949409749606,17.788759113235553,17.864942235776176,66781800
2001-03-07,18.493452072143555,18.6267725299242,18.074444919118676,18.245856936265216,59743600
2001-03-08,18.05539321899414,18.46487734790593,17.807798164303293,18.37917136743602,54626000
2001-03-09,17.274524688720703,17.73162346769457,16.722196997460614,17.655440337865592,103794400
2001-03-12,15.827047348022461,16.76029081379033,15.731818422944107,16.66506188871198,114376000
2001-03-13,16.5126895904541,16.684101593123177,15.846087357852149,15.903224692075174,91035600
2001-03-14,16.455556869506836,16.83647253778246,15.903229150507187,15.998458067576092,90686200
2001-03-15,16.360319137573242,17.088819960637476,16.303181818117224,16.855509239525404,71638400
2001-03-16,16.626964569091797,16.798376574958723,15.993692436305654,15.99845388091307,112848800
2001-03-19,16.550779342651367,16.912649086621883,16.188909598680855,16.607916670646713,61036400
2001-03-20,16.055583953857422,17.103101293670186,16.036538184042644,16.62695704830075,91822800
2001-03-21,15.255667686462402,16.227002333166,15.160438799530676,15.92226989498448,124988600
2001-03-22,16.455556869506836,16.47460265292062,15.388992998335098,15.408038781748878,126363200
2001-03-23,17.236431121826172,17.369751583541955,16.56982881324726,16.741240835453265,99519600
2001-03-26,17.08406639099121,17.522119375375603,16.931700135553164,17.407844683797066,63118600
2001-03-27,17.750661849975586,17.84589072256129,17.02692241832422,17.08405974187564,95135600
2001-03-28,16.931699752807617,17.655439449778022,16.874562408309952,17.48402741628503,78681600
2001-03-29,16.874555587768555,17.426883028000255,16.626960528354342,16.874555587768555,86985000
2001-03-30,16.665058135986328,17.122156873430527,16.41746298653739,16.988836408342635,91201600
2001-04-02,17.00788116455078,17.350705196982936,16.646011352539062,16.703148691277754,75924000
2001-04-03,16.265098571777344,16.855517840776287,16.07464074306801,16.855517840776287,94187600
2001-04-04,15.827047348022461,16.76029081379033,15.56040635780307,16.265100403382892,104046600
2001-04-05,17.293567657470703,17.484025451055185,16.303187130831414,16.379370248265204,113364000
2001-04-06,17.122148513793945,17.426880856642335,16.779324628089505,17.17928582807802,92622000
2001-04-09,17.41545867919922,17.49773541157544,16.96140685119488,17.238713313444173,56295600
2001-04-10,18.18643569946289,18.311375978008822,17.607443484272146,17.659248613770924,109199400
2001-04-11,18.29613494873047,18.741044007145,18.192525878452656,18.48202191268143,109879600
2001-04-12,18.948266983032227,18.987882533605354,18.085873448228227,18.14986815683474,87520000
2001-04-16,18.524677276611328,18.76541607884802,18.320506025834163,18.710564170427975,65857400
